Wavelength (nm);% Transmission;% Reflectance
2163;75.96367264;23.40747881
2164;75.88486481;23.48454571
2165;75.82073212;23.5736475
2166;75.72821808;23.6538477
2167;75.63487244;23.73842383
2168;75.55456925;23.82108927
2169;75.44910813;23.92107869
2170;75.3580513;24.02495194
2171;75.25812149;24.11276627
2172;75.16104508;24.22487211
2173;75.0366211;24.32103729
2174;74.92640114;24.43494368
2175;74.82445336;24.55410004
2176;74.68952561;24.67152215
2177;74.55907822;24.78694582
2178;74.43691254;24.91520977
2179;74.3310299;25.05676651
2180;74.17721749;25.17000723
2181;74.04777718;25.31006337
2182;73.90021897;25.43256188
2183;73.77673912;25.57519246
2184;73.6430912;25.70816708
2185;73.49631691;25.85331822
2186;73.34925461;25.98199034
2187;73.202528;26.11333132
2188;73.05556488;26.26170922
2189;72.90653992;26.41564035
2190;72.76335144;26.53964949
2191;72.60449028;26.68740368
2192;72.45482826;26.83931542
2193;72.31011581;26.96888686
2194;72.15538407;27.11936903
2195;72.01094627;27.26260186
2196;71.83372498;27.39882946
2197;71.72264862;27.54615927
2198;71.54753113;27.69991684
2199;71.39394379;27.84091759
2200;71.25577354;27.98708248
2201;71.09771157;28.12433434
2202;70.9368515;28.26669407
2203;70.79040337;28.41016388
2204;70.63617134;28.54237843
2205;70.49516106;28.69140816
2206;70.34205055;28.83130264
2207;70.20259285;28.9669857
2208;70.06081963;29.10088158
2209;69.92629051;29.2345438
2210;69.79313469;29.38542557
2211;69.6552353;29.50872708
2212;69.51307679;29.63386536
2213;69.39200592;29.77069283
2214;69.25972176;29.90160751
2215;69.14366531;30.02821541
2216;69.00376701;30.14344693
2217;68.87440682;30.26855374
2218;68.76664925;30.38730812
2219;68.65201951;30.50468922
2220;68.53432656;30.61839295
2221;68.43641472;30.72618771
2222;68.33063889;30.84485054
2223;68.22435761;30.94487095
2224;68.1214447;31.05158043
2225;68.03324509;31.13162613
2226;67.93970871;31.24067307
2227;67.84753609;31.33543969
2228;67.76454163;31.42984104
2229;67.68302155;31.51276112
2230;67.59220887;31.59134293
2231;67.51859856;31.65743447
2232;67.44646836;31.75529576
2233;67.37142754;31.82275772
2234;67.30521202;31.89092255
2235;67.23416519;31.9612732
2236;67.16025353;32.01689339
2237;67.11579323;32.08818722
2238;67.06644822;32.15244389
2239;67.00138855;32.19974137
2240;66.9501667;32.24978352
2241;66.90028191;32.30184079
2242;66.84070587;32.33557892
2243;66.82251931;32.3905077
2244;66.77111817;32.42443466
2245;66.73678589;32.46131802
2246;66.71605492;32.50188828
2247;66.66610336;32.5247078
2248;66.64998627;32.5447588
2249;66.64184571;32.57755757
2250;66.62421418;32.60211086
2251;66.60096169;32.60787964
2252;66.59436417;32.6226244
2253;66.58172035;32.63771344
2254;66.57765961;32.63850594
2255;66.58340836;32.63980675
2256;66.5776577;32.62473297
2257;66.58591271;32.64290047
2258;66.59047127;32.61643219
2259;66.61341858;32.61450291
2260;66.62693978;32.59533883
2261;66.63576889;32.57517624
2262;66.67264557;32.56444073
2263;66.68494415;32.53482628
2264;66.71895027;32.5039959
2265;66.75137901;32.46915818
2266;66.79127884;32.43273163
2267;66.83954621;32.39409113
2268;66.86465263;32.34912205
2269;66.92564583;32.30326319
2270;66.96127892;32.25542069
2271;67.02660561;32.20486879
2272;67.07466126;32.15583039
2273;67.13933754;32.09496499
2274;67.19777871;32.03267193
2275;67.25836564;31.97598744
2276;67.32836533;31.90753126
2277;67.390234;31.83710671
2278;67.45310402;31.77422905
2279;67.53066063;31.70157671
2280;67.61610794;31.63643837
2281;67.67668152;31.554667
2282;67.78051377;31.48653221
2283;67.84590721;31.40349007
2284;67.93198014;31.33394194
2285;68.013937;31.25724364
2286;68.09902764;31.16564036
2287;68.19878006;31.08137179
2288;68.29766083;30.99768734
2289;68.38953209;30.91795159
2290;68.47611809;30.80136872
2291;68.59332276;30.71628666
2292;68.69835091;30.61502886
2293;68.81380845;30.51991559
2294;68.91096115;30.41746187
2295;69.01525307;30.30698824
2296;69.12744522;30.20546914
2297;69.23044014;30.09781933
2298;69.34705353;29.9844513
2299;69.4649334;29.86803055
2300;69.58857727;29.7634902
2301;69.70340157;29.65432358
2302;69.83331299;29.53704071
2303;69.9491539;29.41585732
2304;70.0716095;29.3031416
2305;70.19129372;29.16708804
2306;70.29630089;29.03651524
2307;70.44440842;28.93580676
2308;70.56720924;28.80708218
2309;70.6962204;28.68760157
2310;70.84740258;28.57069826
2311;70.95461655;28.42981482
2312;71.09143067;28.29663134
2313;71.23634339;28.18019152
2314;71.3624382;28.02845002
2315;71.50140381;27.90889407
2316;71.6106472;27.76277781
2317;71.76792717;27.6449194
2318;71.91150856;27.4866724
2319;72.04431153;27.37865114
2320;72.18460655;27.22911072
2321;72.32083893;27.08332682
2322;72.45493698;26.94111443
2323;72.62322235;26.81911183
2324;72.75828743;26.66875172
2325;72.87988091;26.52497959
2326;73.04070855;26.38823509
2327;73.17588425;26.24777269
2328;73.33804703;26.11224842
2329;73.4586277;25.95591593
2330;73.59789848;25.81577969
2331;73.7410202;25.67752171
2332;73.87633705;25.52781582
2333;74.00776482;25.37680149
2334;74.1671238;25.23167038
2335;74.29121018;25.11042214
2336;74.4348774;24.94747829
2337;74.57930375;24.82487774
2338;74.73291588;24.71258783
2339;74.86407089;24.54851246
2340;75.00804138;24.42199135
2341;75.13857651;24.2922864
2342;75.2671814;24.15584803
2343;75.42169571;24.02300739
2344;75.51478386;23.8805604
2345;75.63654709;23.74312067
2346;75.76994324;23.6206193
2347;75.90211678;23.49991608
2348;76.03978348;23.3851676
2349;76.16382599;23.25422287
2350;76.25397491;23.12860822
2351;76.39580918;22.99194193
2352;76.51080704;22.90004373
2353;76.63576508;22.79248881
2354;76.75193215;22.64789772
2355;76.8863411;22.53420615
2356;76.97195244;22.43350435
2357;77.08090782;22.31521487
2358;77.17045784;22.20860529
2359;77.3087368;22.10600472
2360;77.41732026;21.9840591
2361;77.50547981;21.90156388
2362;77.63908768;21.79560924
2363;77.68601418;21.70221043
2364;77.79978562;21.58884024
2365;77.8818779;21.52210998
2366;77.96013642;21.407691
2367;78.07190704;21.33728099
2368;78.11565781;21.23141479
2369;78.20602036;21.15873075
2370;78.2938118;21.08233929
2371;78.34822846;21.01362109
2372;78.45399475;20.95661521
2373;78.48640442;20.86380077
2374;78.56944657;20.81329513
2375;78.62262345;20.73813486
2376;78.69472123;20.67993736
2377;78.73357392;20.63218403
2378;78.80062867;20.58061647
2379;78.85058594;20.53198671
2380;78.86564255;20.48734164
2381;78.91916275;20.43616056
2382;78.97542954;20.40873671
2383;78.9833374;20.38446379
2384;79.03086472;20.33144999
2385;79.05715943;20.30422974
2386;79.06210709;20.27157212
2387;79.10706711;20.26370239
2388;79.12075806;20.24046993
2389;79.10256196;20.20890331
2390;79.1350441;20.19379997
2391;79.12762452;20.19497442
2392;79.14968491;20.17671537
2393;79.16681671;20.18878174
2394;79.13656235;20.16273641
2395;79.15327072;20.19301462
2396;79.1330452;20.2152071
2397;79.14650345;20.21032191
2398;79.11657334;20.21660996
2399;79.09381867;20.22862196
2400;79.06557083;20.25229168
2401;79.04473114;20.25189448
2402;79.03036499;20.28546572
2403;78.9904747;20.32849789
2404;78.9733162;20.35996485
2405;78.923069;20.37713718
2406;78.89027405;20.43341017
2407;78.84837723;20.4630866
2408;78.79440308;20.48439407
2409;78.74098206;20.55800628
2410;78.71149445;20.60589027
2411;78.65569306;20.66079855
2412;78.5847435;20.71272945
2413;78.52207566;20.74433946
2414;78.47951889;20.81993866
2415;78.39810944;20.89858484
2416;78.33376694;20.94174528
2417;78.27294159;21.00522518
2418;78.2101326;21.07490444
2419;78.12376404;21.15090752
2420;78.03046417;21.19484568
2421;77.99409485;21.30814457
2422;77.89582825;21.38042021
2423;77.81905365;21.44704294
2424;77.73983002;21.53272295
2425;77.65497208;21.61464882
2426;77.55751801;21.68760395
2427;77.47846985;21.77575684
2428;77.39887619;21.86720467
2429;77.30998612;21.94901467
2430;77.20437241;22.03611803
2431;77.15335465;22.13125515
2432;77.04949951;22.21964789
2433;76.96026993;22.30788183
2434;76.85511017;22.38116741
2435;76.76316071;22.48679543
2436;76.67039109;22.55967331
2437;76.58987046;22.66681242
2438;76.47842789;22.76663733
2439;76.38704682;22.85549403
2440;76.30675888;22.96141815
2441;76.17802811;23.03585434
2442;76.06340027;23.12091541
2443;75.98749161;23.2314086
2444;75.88994599;23.33911419
2445;75.78494644;23.42938662
2446;75.68938256;23.52160311
2447;75.6008873;23.62596083
2448;75.49353027;23.72154761
2449;75.39568901;23.80675126
2450;75.30545044;23.92559147
2451;75.2008419;24.01328898
2452;75.10206795;24.09481764
2453;74.99985505;24.2152071
2454;74.89871216;24.2922473
2455;74.80667496;24.40957785
2456;74.7115612;24.48683071
2457;74.59709549;24.59028149
2458;74.51927376;24.68635321
2459;74.42251015;24.77222776
2460;74.31132317;24.84369564
2461;74.23192406;24.94686461
2462;74.15410424;25.05084706
2463;74.05987549;25.12417078
2464;73.966959;25.2209878
2465;73.87339402;25.29433918
2466;73.799263;25.39247942
2467;73.71030999;25.44398928
2468;73.6284771;25.54369259
2469;73.53102303;25.62441969
2470;73.44422341;25.70199108
2471;73.37528992;25.76423979
2472;73.29909134;25.86749316
2473;73.22109604;25.93292141
2474;73.15294266;26.00872803
2475;73.06142426;26.07443476
2476;73.01267052;26.1459384
2477;72.93588829;26.20247984
2478;72.87635041;26.29176569
2479;72.78471947;26.34214592
2480;72.73618317;26.43193102
2481;72.6571331;26.47864676
2482;72.60556412;26.55482578
2483;72.54275513;26.60399342
2484;72.47433853;26.66253758
2485;72.42061997;26.72227001
2486;72.35977364;26.77437067
2487;72.30928993;26.84348774
2488;72.24629593;26.89413262
2489;72.20126152;26.95126486
2490;72.14571762;26.9779129
2491;72.09474945;27.0447898
2492;72.03225517;27.07000923
2493;71.98712159;27.12651587
2494;71.95651246;27.17734146
2495;71.91843605;27.22321654
2496;71.86663818;27.27328873
2497;71.82955552;27.29160023
2498;71.78847885;27.32493735
2499;71.74810982;27.36008549
2500;71.72227288;27.41050434
