Wavelength (nm);% Transmission;% Reflectance
2164;85.9692038;13.72246242
2165;86.01155645;13.65606562
2166;86.03749296;13.5865223
2167;86.07848068;13.53321964
2168;86.0933254;13.46833224
2169;86.10860887;13.41907137
2170;86.12843844;13.36439254
2171;86.12158514;13.3195504
2172;86.13911606;13.27252614
2173;86.15450894;13.24481641
2174;86.14962919;13.20412123
2175;86.11217455;13.16949622
2176;86.07227229;13.12698298
2177;86.08854959;13.10615536
2178;86.02664283;13.09209153
2179;85.99909798;13.06617258
2180;85.92570051;13.0498024
2181;85.8686579;13.02318066
2182;85.81727748;13.01882083
2183;85.73034103;13.00583858
2184;85.61473735;12.99813998
2185;85.52122085;12.98202776
2186;85.43705344;12.98426816
2187;85.26059718;12.97079713
2188;85.1484355;12.97687236
2189;84.94942612;12.96456943
2190;84.79665616;12.95943209
2191;84.58334263;12.96371792
2192;84.40344984;12.97240512
2193;84.20138303;12.97247219
2194;83.97272989;12.97925375
2195;83.757866;12.98155893
2196;83.5072984;12.99499327
2197;83.24425777;12.99915184
2198;83.01589668;13.01178511
2199;82.76291232;13.02713049
2200;82.51312064;13.04242409
2201;82.27940816;13.07188448
2202;82.02560376;13.07708073
2203;81.83850567;13.11400482
2204;81.59033435;13.14195565
2205;81.40523855;13.16952886
2206;81.18214089;13.19812361
2207;81.02269838;13.2486021
2208;80.8765226;13.29228651
2209;80.74357264;13.33624999
2210;80.61883918;13.38876665
2211;80.51581297;13.4485875
2212;80.39847597;13.49987519
2213;80.34602955;13.55856469
2214;80.26493203;13.6200166
2215;80.23421497;13.68085487
2216;80.19108259;13.7485516
2217;80.17141012;13.81702753
2218;80.15204412;13.88503572
2219;80.14505164;13.95585146
2220;80.1499006;14.02374499
2221;80.14728715;14.10017714
2222;80.15031948;14.16640089
2223;80.142142;14.22927511
2224;80.1304592;14.29683484
2225;80.16151026;14.37608222
2226;80.1759901;14.44395682
2227;80.17416592;14.50656152
2228;80.17363641;14.57689106
2229;80.17478067;14.63471595
2230;80.17339425;14.69629514
2231;80.1632157;14.75832921
2232;80.15931952;14.81420484
2233;80.16221792;14.87769219
2234;80.13302597;14.93401435
2235;80.11130383;14.98921082
2236;80.09303597;15.03891068
2237;80.0779936;15.08646758
2238;80.07728745;15.1451699
2239;80.04870388;15.18923446
2240;80.03423315;15.23476552
2241;80.02109947;15.27878812
2242;80.01972243;15.33367514
2243;80.00627279;15.37050029
2244;79.9910272;15.40824933
2245;79.98764747;15.44786182
2246;79.99875423;15.48449188
2247;80.01965979;15.52434616
2248;80.0030434;15.55752401
2249;79.9997193;15.59208755
2250;80.01238759;15.62156821
2251;80.04282105;15.65349235
2252;80.05085273;15.67885174
2253;80.07749876;15.70475666
2254;80.09738779;15.73332949
2255;80.13306783;15.75250968
2256;80.18457528;15.77934953
2257;80.20533094;15.80164512
2258;80.24239024;15.82284187
2259;80.29817741;15.83695412
2260;80.33037253;15.85507335
2261;80.40091228;15.87193307
2262;80.42855167;15.88036032
2263;80.50894985;15.89595604
2264;80.56654972;15.9059383
2265;80.62870925;15.91210466
2266;80.69634928;15.92142929
2267;80.7481516;15.92096513
2268;80.81464923;15.92901876
2269;80.89371947;15.93648049
2270;80.9304795;15.93834466
2271;81.03532827;15.9419457
2272;81.0980282;15.94662252
2273;81.15595036;15.93238211
2274;81.23039762;15.92315515
2275;81.29966395;15.92804219
2276;81.35705002;15.91794056
2277;81.45592639;15.91518885
2278;81.52823161;15.90502152
2279;81.58703314;15.89324805
2280;81.66649794;15.88581968
2281;81.72040859;15.86906981
2282;81.78729344;15.85601063
2283;81.87668518;15.84979645
2284;81.92980651;15.82961787
2285;81.99941129;15.81440795
2286;82.05847048;15.80117542
2287;82.13017842;15.79009445
2288;82.17622853;15.76980828
2289;82.26765414;15.7437137
2290;82.34119328;15.74226811
2291;82.39918338;15.71527106
2292;82.45892285;15.69806257
2293;82.52733781;15.68280189
2294;82.6101946;15.66969996
2295;82.65200482;15.64516169
2296;82.72133716;15.62778986
2297;82.77714354;15.60983793
2298;82.83972785;15.58562715
2299;82.90992226;15.57912044
2300;82.95322151;15.54019277
2301;83.00774408;15.53196836
2302;83.05455624;15.51146229
2303;83.11083775;15.50233371
2304;83.16381653;15.47987918
2305;83.21882483;15.47683678
2306;83.28041963;15.44962311
2307;83.32358707;15.43372246
2308;83.3792559;15.42716009
2309;83.42049138;15.40980176
2310;83.44428546;15.40597704
2311;83.47976312;15.3917074
2312;83.52924264;15.38473055
2313;83.54742755;15.38432561
2314;83.58840476;15.37105247
2315;83.62617495;15.36031158
2316;83.65460716;15.36506201
2317;83.68535898;15.36254397
2318;83.70355903;15.37219013
2319;83.72477482;15.35631005
2320;83.74999374;15.36913936
2321;83.78748652;15.36307433
2322;83.80560063;15.39392981
2323;83.7943459;15.35894968
2324;83.79324686;15.3794042
2325;83.81363765;15.38982181
2326;83.82310064;15.4092107
2327;83.8447599;15.43675869
2328;83.80324214;15.42924674
2329;83.78742429;15.46714734
2330;83.80443163;15.47949748
2331;83.7674591;15.4950766
2332;83.77809099;15.53992584
2333;83.75471364;15.57411773
2334;83.74708816;15.59177987
2335;83.79139086;15.64252757
2336;83.69983383;15.6562627
2337;83.67143002;15.69672135
2338;83.64796554;15.734007
2339;83.64093152;15.78274775
2340;83.59991054;15.82061298
2341;83.5710332;15.86221947
2342;83.52567619;15.93078814
2343;83.47074062;15.95860279
2344;83.44016601;16.01394214
2345;83.38599629;16.07008237
2346;83.35020531;16.11989677
2347;83.27809047;16.18179215
2348;83.24054734;16.23162051
2349;83.1761591;16.30741144
2350;83.12893764;16.36699659
2351;83.05039345;16.42005278
2352;82.97680774;16.50782129
2353;82.92498288;16.58660184
2354;82.88151732;16.66667489
2355;82.7923716;16.72483454
2356;82.70815537;16.80556286
2357;82.64510618;16.88621696
2358;82.55969106;16.97266862
2359;82.48706758;17.04567017
2360;82.4032197;17.12484247
2361;82.32061308;17.21754356
2362;82.2327583;17.29585999
2363;82.17014885;17.40526916
2364;82.07795417;17.49370044
2365;81.97073511;17.56836639
2366;81.90724795;17.67417684
2367;81.8093789;17.74302198
2368;81.68755476;17.85937838
2369;81.65501254;17.94966584
2370;81.45550223;18.04532903
2371;81.41479039;18.13871948
2372;81.32965064;18.24364833
2373;81.2106263;18.33939187
2374;81.11493024;18.44932604
2375;80.99523319;18.55856371
2376;80.8935944;18.64275846
2377;80.7892464;18.76819298
2378;80.6931669;18.87109819
2379;80.57594665;18.96562276
2380;80.46677277;19.06130395
2381;80.38327313;19.16364689
2382;80.29865363;19.27780363
2383;80.1466426;19.38622449
2384;80.06693605;19.49022828
2385;79.93001347;19.57953224
2386;79.83117889;19.69169507
2387;79.72558307;19.79593747
2388;79.60798996;19.90175393
2389;79.52248502;20.00158441
2390;79.38087863;20.10877903
2391;79.29211692;20.20692238
2392;79.18344136;20.32316105
2393;79.06138994;20.40814796
2394;78.95084462;20.51631847
2395;78.86003178;20.61674623
2396;78.75257152;20.71402005
2397;78.61444638;20.79295461
2398;78.50867995;20.90379942
2399;78.41088704;20.97877376
2400;78.29854844;21.07633972
2401;78.20561358;21.18373547
2402;78.08268038;21.27448243
2403;77.99556918;21.36161894
2404;77.86907132;21.44856397
2405;77.77466277;21.54048252
2406;77.71840661;21.63032378
2407;77.60270445;21.70801142
2408;77.48330796;21.80292038
2409;77.39931094;21.88425669
2410;77.32020546;21.95261281
2411;77.19300635;22.03753382
2412;77.09895588;22.10680596
2413;77.02746823;22.18034197
2414;76.92890369;22.24819485
2415;76.81868523;22.3132462
2416;76.76075592;22.38516374
2417;76.6643503;22.46194734
2418;76.57588264;22.52383659
2419;76.50013107;22.57000367
2420;76.42367493;22.6406069
2421;76.35136128;22.68549879
2422;76.26426389;22.75956993
2423;76.19177834;22.80307808
2424;76.12650743;22.87625153
2425;76.0512434;22.91212528
2426;75.98458381;22.95734891
2427;75.91832235;23.02070369
2428;75.87132144;23.06536038
2429;75.80503433;23.10853558
2430;75.74285824;23.12856739
2431;75.68506993;23.18450064
2432;75.62628797;23.21959236
2433;75.5927375;23.23773909
2434;75.54607001;23.281403
2435;75.47767314;23.29891971
2436;75.45806264;23.31988685
2437;75.39885559;23.34325795
2438;75.36127079;23.3671731
2439;75.31914544;23.38105114
2440;75.27790944;23.40874449
2441;75.265906;23.41877871
2442;75.21250314;23.42091234
2443;75.18917008;23.42542407
2444;75.145627;23.42386058
2445;75.12105063;23.43368391
2446;75.11384853;23.43177441
2447;75.08699929;23.42658668
2448;75.06278318;23.41999783
2449;75.03697259;23.41687532
2450;75.04857686;23.41584283
2451;75.00318961;23.40983339
2452;75.0315183;23.38869846
2453;75.00092852;23.37714266
2454;75.01223092;23.36102359
2455;74.98995161;23.34563778
2456;75.02605748;23.33179693
2457;75.02363674;23.29014533
2458;75.0057651;23.27191917
2459;75.03111837;23.23549643
2460;75.040997;23.20798121
2461;75.05006232;23.17118666
2462;75.0740766;23.14077599
2463;75.08438509;23.11348341
2464;75.09049928;23.05573912
2465;75.12477508;23.0180251
2466;75.15701954;22.97130141
2467;75.15581156;22.91519262
2468;75.17135782;22.86415976
2469;75.20353031;22.81071395
2470;75.25731048;22.75870949
2471;75.24631443;22.6950533
2472;75.30571519;22.64346226
2473;75.33370377;22.59303828
2474;75.35299479;22.5206474
2475;75.41864978;22.46705431
2476;75.43438695;22.39960546
2477;75.46596265;22.34410605
2478;75.52317448;22.26283533
2479;75.55003387;22.21828949
2480;75.58944963;22.14146975
2481;75.64316928;22.06165755
2482;75.68551112;21.97435574
2483;75.71336798;21.8976107
2484;75.76051648;21.81787722
2485;75.79855118;21.73455762
2486;75.84569009;21.6631067
2487;75.91556043;21.57877837
2488;75.9338974;21.49383051
2489;76.00677022;21.39937585
2490;76.05753536;21.32367493
2491;76.08000423;21.21468459
2492;76.14172945;21.14655187
2493;76.20081972;21.04032915
2494;76.25391098;20.94912095
2495;76.29776182;20.8505222
2496;76.35448393;20.76043831
2497;76.40271196;20.65943968
2498;76.47219607;20.56467392
2499;76.51051601;20.47094273
2500;76.61035344;20.39504415
